movieId,title,genres,budget,runtime,release_year,is_sequel,avg_critic_score,director_id,production_cost,has_subtitles,genre_Action,genre_Adventure,genre_Animation,genre_Children,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Fantasy,genre_Horror,genre_Sci-Fi,genre_Thriller
4501,Movie 4501 (2024),Documentary|Horror|Children,54000000,116,2017,0,2.3,210,2970000,0,0,0,0,1,0,0,1,0,0,1,0,0
4502,Movie 4502 (2024),Children|Sci-Fi|Action,136000000,83,2012,0,6.2,250,850000,0,1,0,0,1,0,0,0,0,0,0,1,0
4503,Movie 4503 (2024),Fantasy|Crime,130000000,176,2024,0,6.2,251,4170000,1,0,0,0,0,0,1,0,0,1,0,0,0
4504,Movie 4504 (2024),Horror|Animation,143000000,135,2009,0,9.9,446,940000,1,0,0,1,0,0,0,0,0,0,1,0,0
4505,Movie 4505 (2024),Comedy|Documentary|Drama,35000000,97,1996,0,4.2,265,1460000,0,0,0,0,0,1,0,1,1,0,0,0,0
4506,Movie 4506 (2024),Comedy,100000000,161,2015,0,3.8,133,1590000,0,0,0,0,0,1,0,0,0,0,0,0,0
4507,Movie 4507 (2024),Comedy|Crime|Children,109000000,132,2016,0,3.5,220,1000000,0,0,0,0,1,1,1,0,0,0,0,0,0
4508,Movie 4508 (2024),Animation|Documentary,153000000,155,2000,0,5.5,64,2770000,1,0,0,1,0,0,0,1,0,0,0,0,0
4509,Movie 4509 (2024),Drama|Action,133000000,108,2014,0,5.6,117,2310000,0,1,0,0,0,0,0,0,1,0,0,0,0
4510,Movie 4510 (2024),Children|Drama|Horror,151000000,84,2024,0,5.7,480,4390000,1,0,0,0,1,0,0,0,1,0,1,0,0
4511,Movie 4511 (2024),Children|Horror|Animation,193000000,90,2022,0,7.5,406,3360000,1,0,0,1,1,0,0,0,0,0,1,0,0
4512,Movie 4512 (2024),Children|Crime|Animation,53000000,102,1990,0,3.0,96,2840000,0,0,0,1,1,0,1,0,0,0,0,0,0
4513,Movie 4513 (2024),Animation|Fantasy|Horror,98000000,125,2011,0,8.1,86,4770000,1,0,0,1,0,0,0,0,0,1,1,0,0
4514,Movie 4514 (2024),Children,129000000,143,2009,0,9.1,276,3270000,1,0,0,0,1,0,0,0,0,0,0,0,0
4515,Movie 4515 (2024),Thriller|Action,69000000,86,2015,0,5.6,342,2500000,0,1,0,0,0,0,0,0,0,0,0,0,1
4516,Movie 4516 (2024),Horror,53000000,124,2011,0,6.9,354,2790000,0,0,0,0,0,0,0,0,0,0,1,0,0
4517,Movie 4517 (2024),Sci-Fi|Comedy,61000000,163,2011,0,9.8,250,4360000,1,0,0,0,0,1,0,0,0,0,0,1,0
4518,Movie 4518 (2024),Action|Adventure|Documentary,196000000,145,2009,0,6.7,64,1410000,0,1,1,0,0,0,0,1,0,0,0,0,0
4519,Movie 4519 (2024),Crime,25000000,144,1995,0,7.1,313,3940000,0,0,0,0,0,0,1,0,0,0,0,0,0
4520,Movie 4520 (2024),Crime|Adventure|Documentary,189000000,163,2011,0,8.9,169,4950000,0,0,1,0,0,0,1,1,0,0,0,0,0
4521,Movie 4521 (2024),Fantasy|Animation|Horror,1000000,135,2012,0,3.0,45,2380000,0,0,0,1,0,0,0,0,0,1,1,0,0
4522,Movie 4522 (2024),Fantasy|Children|Adventure,9000000,170,2021,0,9.4,79,2710000,0,0,1,0,1,0,0,0,0,1,0,0,0
4523,Movie 4523 (2024),Adventure,105000000,122,1999,0,3.5,33,1670000,0,0,1,0,0,0,0,0,0,0,0,0,0
4524,Movie 4524 (2024),Sci-Fi,143000000,130,2021,1,4.7,305,2640000,0,0,0,0,0,0,0,0,0,0,0,1,0
4525,Movie 4525 (2024),Crime,194000000,149,2002,0,3.9,43,3930000,1,0,0,0,0,0,1,0,0,0,0,0,0
4526,Movie 4526 (2024),Adventure|Documentary,117000000,123,2006,0,8.5,115,4330000,1,0,1,0,0,0,0,1,0,0,0,0,0
4527,Movie 4527 (2024),Sci-Fi|Animation|Documentary,3000000,131,2000,0,7.5,451,3930000,1,0,0,1,0,0,0,1,0,0,0,1,0
4528,Movie 4528 (2024),Drama|Adventure,96000000,177,2002,1,9.5,184,610000,1,0,1,0,0,0,0,0,1,0,0,0,0
4529,Movie 4529 (2024),Comedy,58000000,115,1990,0,5.6,384,1400000,0,0,0,0,0,1,0,0,0,0,0,0,0
4530,Movie 4530 (2024),Sci-Fi|Animation|Crime,141000000,123,2017,0,7.4,464,4710000,0,0,0,1,0,0,1,0,0,0,0,1,0
4531,Movie 4531 (2024),Crime,129000000,117,2014,0,4.6,302,4240000,1,0,0,0,0,0,1,0,0,0,0,0,0
4532,Movie 4532 (2024),Drama,166000000,99,1995,0,3.9,400,3600000,1,0,0,0,0,0,0,0,1,0,0,0,0
4533,Movie 4533 (2024),Comedy|Documentary,50000000,168,1992,0,5.4,489,3980000,0,0,0,0,0,1,0,1,0,0,0,0,0
4534,Movie 4534 (2024),Horror|Children|Documentary,10000000,175,2010,1,2.7,166,1250000,0,0,0,0,1,0,0,1,0,0,1,0,0
4535,Movie 4535 (2024),Fantasy,96000000,173,2011,0,4.4,193,2400000,0,0,0,0,0,0,0,0,0,1,0,0,0
4536,Movie 4536 (2024),Action,5000000,117,2001,0,6.9,234,2220000,0,1,0,0,0,0,0,0,0,0,0,0,0
4537,Movie 4537 (2024),Comedy|Adventure,85000000,166,2014,0,8.8,163,2730000,0,0,1,0,0,1,0,0,0,0,0,0,0
4538,Movie 4538 (2024),Drama,138000000,176,2006,1,5.8,137,2110000,1,0,0,0,0,0,0,0,1,0,0,0,0
4539,Movie 4539 (2024),Action|Comedy|Drama,194000000,178,2017,0,7.2,311,3010000,1,1,0,0,0,1,0,0,1,0,0,0,0
4540,Movie 4540 (2024),Crime,129000000,113,2010,0,4.6,482,3460000,0,0,0,0,0,0,1,0,0,0,0,0,0
4541,Movie 4541 (2024),Sci-Fi|Fantasy,35000000,109,1994,0,3.7,195,2180000,1,0,0,0,0,0,0,0,0,1,0,1,0
4542,Movie 4542 (2024),Adventure,101000000,154,2017,0,3.7,238,1800000,1,0,1,0,0,0,0,0,0,0,0,0,0
4543,Movie 4543 (2024),Drama|Animation|Fantasy,92000000,112,1995,0,2.8,338,2390000,1,0,0,1,0,0,0,0,1,1,0,0,0
4544,Movie 4544 (2024),Crime|Sci-Fi,22000000,91,1996,1,9.8,342,1470000,1,0,0,0,0,0,1,0,0,0,0,1,0
4545,Movie 4545 (2024),Thriller,65000000,140,2009,0,3.2,56,2070000,1,0,0,0,0,0,0,0,0,0,0,0,1
4546,Movie 4546 (2024),Action|Thriller,142000000,178,1991,0,8.4,107,1710000,1,1,0,0,0,0,0,0,0,0,0,0,1
4547,Movie 4547 (2024),Drama,4000000,169,2012,0,8.2,329,4410000,0,0,0,0,0,0,0,0,1,0,0,0,0
4548,Movie 4548 (2024),Adventure|Sci-Fi|Horror,144000000,111,2012,0,7.6,99,2010000,0,0,1,0,0,0,0,0,0,0,1,1,0
4549,Movie 4549 (2024),Children|Adventure|Horror,69000000,165,2012,1,9.5,115,2940000,0,0,1,0,1,0,0,0,0,0,1,0,0
4550,Movie 4550 (2024),Children|Action|Crime,142000000,112,2023,0,8.9,377,3690000,0,1,0,0,1,0,1,0,0,0,0,0,0
4551,Movie 4551 (2024),Fantasy|Sci-Fi,52000000,125,1997,1,7.0,250,750000,0,0,0,0,0,0,0,0,0,1,0,1,0
4552,Movie 4552 (2024),Animation|Drama,82000000,100,1996,0,9.7,494,2780000,0,0,0,1,0,0,0,0,1,0,0,0,0
4553,Movie 4553 (2024),Comedy|Documentary,118000000,113,2010,0,6.0,14,2610000,0,0,0,0,0,1,0,1,0,0,0,0,0
4554,Movie 4554 (2024),Children,117000000,162,2017,0,6.1,446,580000,0,0,0,0,1,0,0,0,0,0,0,0,0
4555,Movie 4555 (2024),Animation,78000000,83,2007,0,9.3,270,1380000,0,0,0,1,0,0,0,0,0,0,0,0,0
4556,Movie 4556 (2024),Documentary|Drama,137000000,98,2018,0,7.8,256,4930000,0,0,0,0,0,0,0,1,1,0,0,0,0
4557,Movie 4557 (2024),Fantasy|Thriller,14000000,178,2005,0,7.3,279,4780000,1,0,0,0,0,0,0,0,0,1,0,0,1
4558,Movie 4558 (2024),Documentary|Horror,112000000,141,2017,0,8.4,40,870000,0,0,0,0,0,0,0,1,0,0,1,0,0
4559,Movie 4559 (2024),Fantasy|Thriller|Horror,192000000,98,2003,0,7.3,373,1630000,1,0,0,0,0,0,0,0,0,1,1,0,1
4560,Movie 4560 (2024),Comedy|Horror|Fantasy,11000000,175,1995,0,9.6,34,4760000,0,0,0,0,0,1,0,0,0,1,1,0,0
4561,Movie 4561 (2024),Sci-Fi|Adventure,132000000,85,1999,1,8.5,302,1560000,1,0,1,0,0,0,0,0,0,0,0,1,0
4562,Movie 4562 (2024),Documentary|Sci-Fi,152000000,169,2016,1,5.1,165,4810000,1,0,0,0,0,0,0,1,0,0,0,1,0
4563,Movie 4563 (2024),Fantasy|Horror|Thriller,161000000,177,2016,0,3.7,137,2260000,0,0,0,0,0,0,0,0,0,1,1,0,1
4564,Movie 4564 (2024),Action|Sci-Fi|Drama,183000000,158,2000,1,5.1,246,3560000,1,1,0,0,0,0,0,0,1,0,0,1,0
4565,Movie 4565 (2024),Crime|Fantasy|Horror,150000000,165,2016,0,9.9,240,3620000,0,0,0,0,0,0,1,0,0,1,1,0,0
4566,Movie 4566 (2024),Comedy|Horror|Action,197000000,81,2023,0,8.7,384,2120000,0,1,0,0,0,1,0,0,0,0,1,0,0
4567,Movie 4567 (2024),Children,122000000,145,1991,0,5.1,425,3190000,0,0,0,0,1,0,0,0,0,0,0,0,0
4568,Movie 4568 (2024),Animation|Fantasy|Drama,55000000,167,2020,0,9.7,113,2390000,1,0,0,1,0,0,0,0,1,1,0,0,0
4569,Movie 4569 (2024),Thriller|Documentary,37000000,120,2001,1,8.1,356,2020000,0,0,0,0,0,0,0,1,0,0,0,0,1
4570,Movie 4570 (2024),Animation|Crime|Fantasy,54000000,147,2014,0,9.1,32,1120000,1,0,0,1,0,0,1,0,0,1,0,0,0
4571,Movie 4571 (2024),Fantasy,82000000,120,1998,1,10.0,148,3750000,1,0,0,0,0,0,0,0,0,1,0,0,0
4572,Movie 4572 (2024),Drama,95000000,124,2022,0,7.3,14,2350000,1,0,0,0,0,0,0,0,1,0,0,0,0
4573,Movie 4573 (2024),Sci-Fi|Documentary|Animation,188000000,104,2007,0,4.9,64,4860000,0,0,0,1,0,0,0,1,0,0,0,1,0
4574,Movie 4574 (2024),Documentary,51000000,121,1997,0,3.7,442,1430000,0,0,0,0,0,0,0,1,0,0,0,0,0
4575,Movie 4575 (2024),Drama|Documentary,199000000,93,2010,0,8.5,281,1400000,1,0,0,0,0,0,0,1,1,0,0,0,0
4576,Movie 4576 (2024),Fantasy|Horror|Documentary,32000000,106,1996,0,8.5,416,910000,0,0,0,0,0,0,0,1,0,1,1,0,0
4577,Movie 4577 (2024),Thriller,49000000,101,1993,0,4.9,259,3310000,0,0,0,0,0,0,0,0,0,0,0,0,1
4578,Movie 4578 (2024),Horror|Comedy|Animation,108000000,151,2002,0,9.1,413,3280000,1,0,0,1,0,1,0,0,0,0,1,0,0
4579,Movie 4579 (2024),Comedy|Crime,14000000,154,2019,0,7.3,362,4030000,1,0,0,0,0,1,1,0,0,0,0,0,0
4580,Movie 4580 (2024),Horror|Sci-Fi|Crime,118000000,101,2020,0,9.1,17,2100000,1,0,0,0,0,0,1,0,0,0,1,1,0
4581,Movie 4581 (2024),Drama,23000000,142,2006,0,9.9,32,970000,1,0,0,0,0,0,0,0,1,0,0,0,0
4582,Movie 4582 (2024),Comedy,153000000,97,2012,0,2.3,427,4820000,0,0,0,0,0,1,0,0,0,0,0,0,0
4583,Movie 4583 (2024),Drama|Crime,165000000,137,2006,0,2.3,34,2440000,0,0,0,0,0,0,1,0,1,0,0,0,0
4584,Movie 4584 (2024),Adventure|Fantasy|Action,144000000,119,1998,0,8.4,363,4140000,1,1,1,0,0,0,0,0,0,1,0,0,0
4585,Movie 4585 (2024),Action,53000000,161,2006,0,3.1,255,2100000,1,1,0,0,0,0,0,0,0,0,0,0,0
4586,Movie 4586 (2024),Adventure|Horror|Drama,163000000,129,2013,0,2.1,458,3240000,0,0,1,0,0,0,0,0,1,0,1,0,0
4587,Movie 4587 (2024),Fantasy,76000000,130,1998,0,8.9,6,3310000,1,0,0,0,0,0,0,0,0,1,0,0,0
4588,Movie 4588 (2024),Horror|Documentary|Crime,151000000,166,1990,0,2.2,368,4390000,0,0,0,0,0,0,1,1,0,0,1,0,0
4589,Movie 4589 (2024),Fantasy|Sci-Fi|Documentary,112000000,151,1991,0,5.7,80,2240000,1,0,0,0,0,0,0,1,0,1,0,1,0
4590,Movie 4590 (2024),Sci-Fi|Thriller|Comedy,3000000,162,1999,0,5.6,73,2050000,1,0,0,0,0,1,0,0,0,0,0,1,1
4591,Movie 4591 (2024),Crime|Comedy,167000000,157,1992,1,6.1,125,3440000,0,0,0,0,0,1,1,0,0,0,0,0,0
4592,Movie 4592 (2024),Documentary,21000000,112,2013,0,8.2,105,620000,1,0,0,0,0,0,0,1,0,0,0,0,0
4593,Movie 4593 (2024),Children|Horror|Animation,63000000,125,2011,1,4.4,133,4060000,1,0,0,1,1,0,0,0,0,0,1,0,0
4594,Movie 4594 (2024),Fantasy,165000000,158,2007,0,8.9,262,1280000,0,0,0,0,0,0,0,0,0,1,0,0,0
4595,Movie 4595 (2024),Fantasy|Action,122000000,124,1993,0,8.3,412,3240000,0,1,0,0,0,0,0,0,0,1,0,0,0
4596,Movie 4596 (2024),Comedy|Thriller|Drama,47000000,161,2024,0,2.3,181,3630000,1,0,0,0,0,1,0,0,1,0,0,0,1
4597,Movie 4597 (2024),Documentary,54000000,135,2012,0,9.6,166,840000,1,0,0,0,0,0,0,1,0,0,0,0,0
4598,Movie 4598 (2024),Documentary,46000000,103,2021,1,8.5,203,4800000,1,0,0,0,0,0,0,1,0,0,0,0,0
4599,Movie 4599 (2024),Horror,23000000,121,1990,0,5.8,177,3050000,0,0,0,0,0,0,0,0,0,0,1,0,0
4600,Movie 4600 (2024),Comedy|Action|Horror,5000000,157,2000,1,7.6,130,4160000,0,1,0,0,0,1,0,0,0,0,1,0,0
4601,Movie 4601 (2024),Thriller|Crime|Adventure,138000000,141,2020,0,3.9,121,3490000,0,0,1,0,0,0,1,0,0,0,0,0,1
4602,Movie 4602 (2024),Thriller|Action|Horror,121000000,157,1993,1,8.7,5,4990000,1,1,0,0,0,0,0,0,0,0,1,0,1
4603,Movie 4603 (2024),Children,156000000,169,1991,0,6.0,418,1640000,0,0,0,0,1,0,0,0,0,0,0,0,0
4604,Movie 4604 (2024),Animation|Children,196000000,173,2012,0,4.7,55,1840000,0,0,0,1,1,0,0,0,0,0,0,0,0
4605,Movie 4605 (2024),Horror|Documentary|Drama,193000000,140,1995,0,9.0,287,4420000,1,0,0,0,0,0,0,1,1,0,1,0,0
4606,Movie 4606 (2024),Crime,41000000,81,2023,1,9.9,205,4090000,0,0,0,0,0,0,1,0,0,0,0,0,0
4607,Movie 4607 (2024),Documentary|Adventure,106000000,96,2000,0,3.3,106,3610000,0,0,1,0,0,0,0,1,0,0,0,0,0
4608,Movie 4608 (2024),Fantasy|Animation,140000000,165,2014,0,9.2,128,4310000,1,0,0,1,0,0,0,0,0,1,0,0,0
4609,Movie 4609 (2024),Animation,133000000,103,2023,1,2.0,482,760000,1,0,0,1,0,0,0,0,0,0,0,0,0
4610,Movie 4610 (2024),Thriller|Crime|Adventure,112000000,96,1996,0,5.7,40,1150000,0,0,1,0,0,0,1,0,0,0,0,0,1
4611,Movie 4611 (2024),Adventure|Comedy|Animation,65000000,84,2023,0,2.6,120,2330000,0,0,1,1,0,1,0,0,0,0,0,0,0
4612,Movie 4612 (2024),Crime|Thriller|Action,63000000,97,1999,0,5.0,23,960000,1,1,0,0,0,0,1,0,0,0,0,0,1
4613,Movie 4613 (2024),Animation|Adventure|Crime,40000000,149,2006,0,3.6,456,3540000,0,0,1,1,0,0,1,0,0,0,0,0,0
4614,Movie 4614 (2024),Documentary|Adventure,86000000,147,2001,1,3.8,3,4540000,1,0,1,0,0,0,0,1,0,0,0,0,0
4615,Movie 4615 (2024),Fantasy,198000000,146,2014,0,5.4,488,4190000,1,0,0,0,0,0,0,0,0,1,0,0,0
4616,Movie 4616 (2024),Horror|Thriller|Fantasy,133000000,170,2020,1,3.1,165,3130000,0,0,0,0,0,0,0,0,0,1,1,0,1
4617,Movie 4617 (2024),Action|Children,196000000,167,2007,0,8.2,365,1470000,1,1,0,0,1,0,0,0,0,0,0,0,0
4618,Movie 4618 (2024),Fantasy|Crime,169000000,154,1995,0,6.0,15,910000,0,0,0,0,0,0,1,0,0,1,0,0,0
4619,Movie 4619 (2024),Fantasy|Thriller|Adventure,119000000,158,2024,1,8.4,455,4240000,0,0,1,0,0,0,0,0,0,1,0,0,1
4620,Movie 4620 (2024),Sci-Fi,15000000,179,2013,0,2.1,316,2200000,0,0,0,0,0,0,0,0,0,0,0,1,0
4621,Movie 4621 (2024),Adventure|Animation,194000000,166,2002,0,2.6,75,3210000,1,0,1,1,0,0,0,0,0,0,0,0,0
4622,Movie 4622 (2024),Animation,95000000,159,1998,0,7.7,324,2340000,1,0,0,1,0,0,0,0,0,0,0,0,0
4623,Movie 4623 (2024),Comedy|Adventure,38000000,84,2014,0,9.1,49,3380000,0,0,1,0,0,1,0,0,0,0,0,0,0
4624,Movie 4624 (2024),Fantasy|Thriller|Sci-Fi,17000000,134,2021,0,3.6,358,4360000,1,0,0,0,0,0,0,0,0,1,0,1,1
4625,Movie 4625 (2024),Sci-Fi|Documentary,65000000,145,2017,0,5.9,252,2100000,0,0,0,0,0,0,0,1,0,0,0,1,0
4626,Movie 4626 (2024),Comedy,173000000,85,2013,1,8.7,464,3240000,1,0,0,0,0,1,0,0,0,0,0,0,0
4627,Movie 4627 (2024),Drama|Thriller,130000000,121,2022,0,6.6,90,2970000,1,0,0,0,0,0,0,0,1,0,0,0,1
4628,Movie 4628 (2024),Children,95000000,166,2014,0,7.4,52,3400000,1,0,0,0,1,0,0,0,0,0,0,0,0
4629,Movie 4629 (2024),Documentary|Comedy,64000000,88,2011,0,2.8,203,610000,0,0,0,0,0,1,0,1,0,0,0,0,0
4630,Movie 4630 (2024),Documentary|Action,160000000,129,2008,0,7.7,417,1110000,1,1,0,0,0,0,0,1,0,0,0,0,0
4631,Movie 4631 (2024),Sci-Fi,35000000,92,1995,1,5.7,218,4790000,0,0,0,0,0,0,0,0,0,0,0,1,0
4632,Movie 4632 (2024),Children|Animation,15000000,138,1990,0,4.5,451,1470000,1,0,0,1,1,0,0,0,0,0,0,0,0
4633,Movie 4633 (2024),Comedy|Sci-Fi,15000000,147,2008,0,3.4,413,2430000,0,0,0,0,0,1,0,0,0,0,0,1,0
4634,Movie 4634 (2024),Adventure|Thriller,137000000,168,2005,0,2.9,37,3040000,1,0,1,0,0,0,0,0,0,0,0,0,1
4635,Movie 4635 (2024),Adventure,183000000,148,2005,0,7.9,196,4840000,0,0,1,0,0,0,0,0,0,0,0,0,0
4636,Movie 4636 (2024),Crime|Sci-Fi|Adventure,121000000,143,2000,0,9.8,99,3410000,1,0,1,0,0,0,1,0,0,0,0,1,0
4637,Movie 4637 (2024),Drama,21000000,176,2004,0,9.1,374,4010000,1,0,0,0,0,0,0,0,1,0,0,0,0
4638,Movie 4638 (2024),Children,191000000,176,2001,0,3.6,162,3720000,1,0,0,0,1,0,0,0,0,0,0,0,0
4639,Movie 4639 (2024),Fantasy|Children|Documentary,144000000,170,2005,0,7.2,374,2570000,1,0,0,0,1,0,0,1,0,1,0,0,0
4640,Movie 4640 (2024),Fantasy|Horror|Animation,139000000,138,2018,0,8.5,412,3820000,0,0,0,1,0,0,0,0,0,1,1,0,0
4641,Movie 4641 (2024),Drama|Documentary|Fantasy,167000000,89,1990,0,4.9,409,1310000,0,0,0,0,0,0,0,1,1,1,0,0,0
4642,Movie 4642 (2024),Fantasy,107000000,179,2011,1,8.0,185,4500000,1,0,0,0,0,0,0,0,0,1,0,0,0
4643,Movie 4643 (2024),Children|Comedy|Thriller,173000000,127,1997,0,9.5,475,4300000,0,0,0,0,1,1,0,0,0,0,0,0,1
4644,Movie 4644 (2024),Action,23000000,168,2004,0,2.4,282,3170000,1,1,0,0,0,0,0,0,0,0,0,0,0
4645,Movie 4645 (2024),Crime|Documentary|Animation,40000000,106,1992,1,3.2,290,3390000,1,0,0,1,0,0,1,1,0,0,0,0,0
4646,Movie 4646 (2024),Adventure|Horror,98000000,80,2017,0,5.3,194,4600000,0,0,1,0,0,0,0,0,0,0,1,0,0
4647,Movie 4647 (2024),Drama,89000000,145,1999,1,7.3,497,3070000,1,0,0,0,0,0,0,0,1,0,0,0,0
4648,Movie 4648 (2024),Adventure|Fantasy,2000000,97,2007,0,9.1,499,1280000,0,0,1,0,0,0,0,0,0,1,0,0,0
4649,Movie 4649 (2024),Fantasy,20000000,153,2002,0,3.4,240,3650000,1,0,0,0,0,0,0,0,0,1,0,0,0
4650,Movie 4650 (2024),Horror|Crime|Children,14000000,80,2018,0,8.4,422,3680000,0,0,0,0,1,0,1,0,0,0,1,0,0
4651,Movie 4651 (2024),Drama,57000000,102,2008,0,6.0,26,1130000,0,0,0,0,0,0,0,0,1,0,0,0,0
4652,Movie 4652 (2024),Fantasy|Children|Crime,15000000,179,2007,0,2.7,71,1700000,0,0,0,0,1,0,1,0,0,1,0,0,0
4653,Movie 4653 (2024),Action|Fantasy|Horror,129000000,151,1998,0,2.8,134,2340000,0,1,0,0,0,0,0,0,0,1,1,0,0
4654,Movie 4654 (2024),Documentary|Animation|Horror,62000000,154,1995,0,6.5,430,2390000,0,0,0,1,0,0,0,1,0,0,1,0,0
4655,Movie 4655 (2024),Horror,37000000,126,2006,0,9.5,327,870000,1,0,0,0,0,0,0,0,0,0,1,0,0
4656,Movie 4656 (2024),Action|Documentary,184000000,175,2005,0,3.5,375,3230000,0,1,0,0,0,0,0,1,0,0,0,0,0
4657,Movie 4657 (2024),Comedy|Sci-Fi,142000000,136,2020,0,5.9,481,2250000,1,0,0,0,0,1,0,0,0,0,0,1,0
4658,Movie 4658 (2024),Crime|Children|Comedy,74000000,172,1997,1,2.2,329,1830000,0,0,0,0,1,1,1,0,0,0,0,0,0
4659,Movie 4659 (2024),Action,144000000,84,2005,0,8.0,427,2180000,0,1,0,0,0,0,0,0,0,0,0,0,0
4660,Movie 4660 (2024),Children|Fantasy|Animation,9000000,97,2020,0,7.8,242,1920000,1,0,0,1,1,0,0,0,0,1,0,0,0
4661,Movie 4661 (2024),Children|Crime|Fantasy,87000000,88,2004,0,7.7,234,4350000,0,0,0,0,1,0,1,0,0,1,0,0,0
4662,Movie 4662 (2024),Fantasy|Drama|Documentary,54000000,107,1993,1,5.9,397,1230000,1,0,0,0,0,0,0,1,1,1,0,0,0
4663,Movie 4663 (2024),Horror|Animation,86000000,143,1999,0,3.1,357,2110000,0,0,0,1,0,0,0,0,0,0,1,0,0
4664,Movie 4664 (2024),Documentary,4000000,153,1993,0,5.5,499,2400000,0,0,0,0,0,0,0,1,0,0,0,0,0
4665,Movie 4665 (2024),Comedy|Adventure,8000000,168,1992,0,4.2,340,580000,1,0,1,0,0,1,0,0,0,0,0,0,0
4666,Movie 4666 (2024),Children,182000000,88,1993,0,4.4,239,550000,1,0,0,0,1,0,0,0,0,0,0,0,0
4667,Movie 4667 (2024),Adventure|Thriller,146000000,131,1999,0,5.6,31,3760000,0,0,1,0,0,0,0,0,0,0,0,0,1
4668,Movie 4668 (2024),Action|Comedy,80000000,144,2014,1,9.7,105,3460000,0,1,0,0,0,1,0,0,0,0,0,0,0
4669,Movie 4669 (2024),Children|Comedy,183000000,85,1996,0,2.8,422,1120000,1,0,0,0,1,1,0,0,0,0,0,0,0
4670,Movie 4670 (2024),Adventure|Horror|Children,70000000,90,2009,0,7.3,370,2290000,1,0,1,0,1,0,0,0,0,0,1,0,0
4671,Movie 4671 (2024),Comedy|Crime,151000000,97,1996,0,3.0,163,3150000,0,0,0,0,0,1,1,0,0,0,0,0,0
4672,Movie 4672 (2024),Comedy,22000000,110,2003,1,5.6,223,3360000,1,0,0,0,0,1,0,0,0,0,0,0,0
4673,Movie 4673 (2024),Horror|Comedy,6000000,121,1998,0,9.3,129,2880000,1,0,0,0,0,1,0,0,0,0,1,0,0
4674,Movie 4674 (2024),Thriller,175000000,98,2005,1,6.8,456,4270000,0,0,0,0,0,0,0,0,0,0,0,0,1
4675,Movie 4675 (2024),Children,61000000,83,2006,1,6.4,211,4870000,0,0,0,0,1,0,0,0,0,0,0,0,0
4676,Movie 4676 (2024),Horror|Sci-Fi|Documentary,178000000,134,2011,1,9.7,128,2410000,0,0,0,0,0,0,0,1,0,0,1,1,0
4677,Movie 4677 (2024),Thriller,65000000,132,2023,0,8.9,263,4340000,0,0,0,0,0,0,0,0,0,0,0,0,1
4678,Movie 4678 (2024),Fantasy|Animation|Documentary,148000000,106,2009,1,3.6,134,660000,1,0,0,1,0,0,0,1,0,1,0,0,0
4679,Movie 4679 (2024),Documentary|Drama,28000000,112,2021,1,9.8,451,3770000,1,0,0,0,0,0,0,1,1,0,0,0,0
4680,Movie 4680 (2024),Documentary|Sci-Fi|Fantasy,42000000,95,2002,1,3.3,287,3680000,0,0,0,0,0,0,0,1,0,1,0,1,0
4681,Movie 4681 (2024),Children|Sci-Fi|Action,102000000,168,2019,0,7.5,79,2610000,0,1,0,0,1,0,0,0,0,0,0,1,0
4682,Movie 4682 (2024),Documentary|Sci-Fi|Drama,147000000,87,2011,1,5.6,163,4030000,0,0,0,0,0,0,0,1,1,0,0,1,0
4683,Movie 4683 (2024),Horror,1000000,86,1991,0,4.5,341,610000,1,0,0,0,0,0,0,0,0,0,1,0,0
4684,Movie 4684 (2024),Crime|Fantasy,11000000,85,2018,0,3.6,48,1960000,0,0,0,0,0,0,1,0,0,1,0,0,0
4685,Movie 4685 (2024),Drama|Documentary,199000000,161,2007,0,8.8,270,3130000,0,0,0,0,0,0,0,1,1,0,0,0,0
4686,Movie 4686 (2024),Animation|Sci-Fi,113000000,121,2006,0,9.0,137,2610000,0,0,0,1,0,0,0,0,0,0,0,1,0
4687,Movie 4687 (2024),Comedy|Children,66000000,178,2009,0,5.5,494,4430000,0,0,0,0,1,1,0,0,0,0,0,0,0
4688,Movie 4688 (2024),Fantasy,181000000,149,1998,0,4.9,359,1370000,0,0,0,0,0,0,0,0,0,1,0,0,0
4689,Movie 4689 (2024),Fantasy|Thriller|Horror,180000000,109,2024,0,7.7,458,1370000,1,0,0,0,0,0,0,0,0,1,1,0,1
4690,Movie 4690 (2024),Crime|Adventure,1000000,116,2019,0,6.6,37,1550000,0,0,1,0,0,0,1,0,0,0,0,0,0
4691,Movie 4691 (2024),Drama|Action|Children,118000000,109,2024,1,8.0,233,1880000,0,1,0,0,1,0,0,0,1,0,0,0,0
4692,Movie 4692 (2024),Adventure|Animation|Fantasy,147000000,118,1992,0,6.2,207,4750000,1,0,1,1,0,0,0,0,0,1,0,0,0
4693,Movie 4693 (2024),Crime|Children|Animation,52000000,97,2017,1,4.4,299,1070000,0,0,0,1,1,0,1,0,0,0,0,0,0
4694,Movie 4694 (2024),Documentary,189000000,87,2009,0,3.7,50,2240000,1,0,0,0,0,0,0,1,0,0,0,0,0
4695,Movie 4695 (2024),Sci-Fi|Animation|Thriller,12000000,143,2015,0,9.9,355,2120000,0,0,0,1,0,0,0,0,0,0,0,1,1
4696,Movie 4696 (2024),Action|Comedy|Thriller,130000000,140,2012,0,7.4,229,900000,0,1,0,0,0,1,0,0,0,0,0,0,1
