movieId,title,genres,budget,runtime,release_year,avg_critic_score,director_id,is_sequel
3980,Movie 3980,Sci-Fi|Adventure,102000000,109,2003,5.1,360,0
3981,Movie 3981,Horror,5000000,171,1993,5.9,72,0
3982,Movie 3982,Adventure,14000000,149,1999,6.5,44,1
3983,Movie 3983,Adventure|Drama|Action,160000000,106,1990,6.8,439,0
3984,Movie 3984,Fantasy,133000000,173,2022,3.1,165,0
3985,Movie 3985,Fantasy,11000000,124,2006,2.3,395,0
3986,Movie 3986,Thriller|Sci-Fi,16000000,146,2021,4.3,379,0
3987,Movie 3987,Comedy|Thriller,70000000,148,1993,7.5,209,0
3988,Movie 3988,Thriller,83000000,177,2000,3.0,437,0
3989,Movie 3989,Thriller|Children,186000000,124,2012,3.5,38,0
3990,Movie 3990,Documentary,176000000,154,2003,3.4,265,1
3991,Movie 3991,Animation|Horror|Sci-Fi,75000000,148,2005,4.4,77,0
3992,Movie 3992,Animation|Action,147000000,150,1996,6.7,199,1
3993,Movie 3993,Thriller|Adventure|Children,86000000,169,1991,2.8,366,0
3994,Movie 3994,Drama|Sci-Fi|Thriller,74000000,137,2001,4.4,397,1
3995,Movie 3995,Action|Drama|Fantasy,171000000,128,2008,7.3,237,1
3996,Movie 3996,Sci-Fi,26000000,177,2007,7.0,224,0
3997,Movie 3997,Horror,12000000,159,2014,3.6,49,0
3998,Movie 3998,Sci-Fi|Children|Drama,21000000,147,2023,9.5,245,0
3999,Movie 3999,Animation|Children,195000000,107,2002,5.5,275,0
4000,Movie 4000,Comedy,17000000,84,2020,2.3,451,0
4001,Movie 4001,Comedy|Action|Animation,133000000,90,2007,2.3,244,0
4002,Movie 4002,Thriller|Comedy,66000000,117,2010,9.8,463,0
4003,Movie 4003,Sci-Fi|Adventure|Horror,173000000,117,2014,6.9,122,0
4004,Movie 4004,Sci-Fi|Drama|Crime,107000000,139,2008,2.7,152,0
4005,Movie 4005,Fantasy|Thriller|Horror,195000000,147,1996,5.4,446,1
4006,Movie 4006,Drama,189000000,167,2009,3.1,297,0
4007,Movie 4007,Thriller|Sci-Fi,146000000,84,2016,3.4,210,0
4008,Movie 4008,Documentary,46000000,161,2002,2.3,149,0
4009,Movie 4009,Thriller|Documentary|Crime,176000000,158,2005,5.5,17,0
4010,Movie 4010,Sci-Fi|Fantasy|Documentary,124000000,157,1997,6.9,153,0
4011,Movie 4011,Drama|Crime,184000000,128,2008,5.3,173,0
4012,Movie 4012,Action,95000000,118,2012,6.2,91,0
4013,Movie 4013,Comedy|Horror,104000000,99,1997,6.1,115,1
4014,Movie 4014,Animation|Horror|Fantasy,166000000,91,2004,5.8,473,0
4015,Movie 4015,Drama|Documentary|Action,136000000,147,2018,3.7,367,1
4016,Movie 4016,Action,118000000,117,1996,9.4,461,0
4017,Movie 4017,Crime|Fantasy,111000000,154,2011,5.5,428,0
4018,Movie 4018,Horror|Sci-Fi,139000000,161,2002,2.6,406,0
4019,Movie 4019,Children|Adventure|Crime,166000000,149,2001,10.0,58,0
4020,Movie 4020,Drama|Children,168000000,173,2016,5.7,317,0
4021,Movie 4021,Thriller,9000000,167,1991,8.2,61,0
4022,Movie 4022,Fantasy,28000000,168,1997,8.0,267,0
4023,Movie 4023,Sci-Fi|Action,50000000,169,2010,6.8,294,0
4024,Movie 4024,Crime,49000000,117,2013,8.6,97,0
4025,Movie 4025,Action|Children|Sci-Fi,68000000,160,2008,8.4,260,0
4026,Movie 4026,Documentary|Fantasy|Sci-Fi,196000000,126,2005,5.0,205,0
4027,Movie 4027,Animation|Fantasy,103000000,93,1997,7.0,293,0
4028,Movie 4028,Adventure|Children|Crime,133000000,93,1995,2.6,240,0
4029,Movie 4029,Crime|Thriller,177000000,167,2018,7.8,51,1
4030,Movie 4030,Animation,81000000,125,2001,9.6,142,0
4031,Movie 4031,Sci-Fi|Drama|Adventure,182000000,152,1999,6.6,66,0
4032,Movie 4032,Action|Sci-Fi,142000000,132,2014,4.4,386,0
4033,Movie 4033,Adventure|Drama,64000000,159,1991,6.9,229,1
4034,Movie 4034,Children|Crime|Documentary,193000000,105,2010,6.6,334,0
4035,Movie 4035,Crime,18000000,137,2014,7.2,489,0
4036,Movie 4036,Adventure,123000000,143,2024,8.6,317,1
4037,Movie 4037,Comedy|Sci-Fi|Fantasy,165000000,92,2013,7.6,414,0
4038,Movie 4038,Children|Thriller|Fantasy,49000000,150,2024,4.1,172,0
4039,Movie 4039,Children|Adventure,186000000,82,2006,7.9,195,0
4040,Movie 4040,Thriller,24000000,134,1997,9.1,364,1
4041,Movie 4041,Drama,29000000,177,2013,4.7,79,1
4042,Movie 4042,Crime,170000000,160,2018,4.3,52,0
4043,Movie 4043,Drama|Comedy,90000000,143,2014,3.4,347,0
4044,Movie 4044,Comedy|Drama,63000000,94,2008,8.7,1,0
4045,Movie 4045,Crime|Action|Horror,53000000,108,2015,3.2,117,0
4046,Movie 4046,Action|Children|Horror,40000000,109,1990,8.4,401,0
4047,Movie 4047,Action|Adventure|Horror,53000000,177,2014,8.1,54,0
4048,Movie 4048,Drama|Thriller,195000000,95,2000,6.0,147,0
4049,Movie 4049,Crime|Thriller,42000000,166,1997,3.7,140,1
4050,Movie 4050,Action|Sci-Fi|Thriller,125000000,106,2012,9.3,97,0
4051,Movie 4051,Sci-Fi|Action,131000000,134,2019,7.7,116,1
4052,Movie 4052,Documentary,194000000,140,2005,8.7,18,1
4053,Movie 4053,Adventure|Sci-Fi|Drama,194000000,120,2007,8.3,430,0
4054,Movie 4054,Thriller|Adventure|Children,82000000,107,2021,8.8,337,1
4055,Movie 4055,Adventure|Children,122000000,82,2009,6.3,125,0
4056,Movie 4056,Children|Animation,163000000,170,1995,5.0,45,0
4057,Movie 4057,Action|Thriller|Comedy,46000000,139,2012,9.8,12,1
4058,Movie 4058,Horror|Comedy|Fantasy,181000000,109,2020,9.8,92,1
4059,Movie 4059,Comedy,95000000,177,1999,7.6,424,0
4060,Movie 4060,Animation|Comedy,140000000,143,2024,3.2,367,0
4061,Movie 4061,Crime,60000000,164,1994,8.7,225,0
4062,Movie 4062,Animation|Documentary,69000000,113,2006,9.8,248,0
4063,Movie 4063,Thriller,88000000,115,2014,8.9,482,0
4064,Movie 4064,Crime,176000000,151,2008,8.8,473,0
4065,Movie 4065,Documentary|Action,198000000,163,2007,4.9,172,1
4066,Movie 4066,Action|Horror,80000000,148,2001,2.2,166,0
4067,Movie 4067,Action,94000000,176,1993,4.6,306,0
4068,Movie 4068,Crime,159000000,98,1994,2.7,72,0
4069,Movie 4069,Documentary|Thriller|Sci-Fi,128000000,120,2001,8.8,495,0
4070,Movie 4070,Horror|Fantasy,95000000,128,1998,7.7,86,0
4071,Movie 4071,Thriller|Sci-Fi,110000000,89,2003,2.4,88,0
4072,Movie 4072,Animation|Documentary|Drama,29000000,114,1999,4.7,146,0
4073,Movie 4073,Documentary|Drama|Comedy,139000000,178,1993,6.1,86,1
4074,Movie 4074,Comedy|Documentary,88000000,96,2019,2.9,419,1
4075,Movie 4075,Thriller|Adventure,25000000,128,2014,7.9,477,0
4076,Movie 4076,Thriller|Adventure,94000000,96,2015,2.3,312,0
4077,Movie 4077,Crime,196000000,84,2016,2.3,335,0
4078,Movie 4078,Children,97000000,119,2001,9.8,65,0
4079,Movie 4079,Sci-Fi|Drama,118000000,126,2019,6.0,345,0
4080,Movie 4080,Horror|Crime|Comedy,190000000,161,1995,7.7,369,1
4081,Movie 4081,Crime|Action,119000000,116,1993,9.2,160,0
4082,Movie 4082,Action|Documentary|Crime,110000000,162,2011,6.8,253,0
4083,Movie 4083,Action|Animation,78000000,171,2007,8.9,411,0
4084,Movie 4084,Drama,2000000,93,2001,4.9,473,0
4085,Movie 4085,Fantasy|Sci-Fi,76000000,148,2008,8.4,101,0
4086,Movie 4086,Documentary|Action,116000000,131,1994,6.7,5,0
4087,Movie 4087,Crime,25000000,155,2001,4.2,152,0
4088,Movie 4088,Action,69000000,85,2002,6.1,211,0
4089,Movie 4089,Animation,127000000,104,2006,5.1,33,0
4090,Movie 4090,Comedy|Crime|Fantasy,80000000,163,2019,9.9,166,0
4091,Movie 4091,Documentary,57000000,151,1998,9.7,393,0
4092,Movie 4092,Fantasy|Thriller|Crime,139000000,90,2020,8.2,247,0
4093,Movie 4093,Animation|Children|Horror,43000000,136,1992,6.9,171,0
4094,Movie 4094,Horror,101000000,114,2004,2.4,438,0
4095,Movie 4095,Children|Comedy|Sci-Fi,94000000,107,2017,4.8,247,0
4096,Movie 4096,Fantasy|Crime,153000000,81,1991,3.4,306,0
4097,Movie 4097,Sci-Fi|Comedy|Fantasy,47000000,112,1992,7.8,114,0
4098,Movie 4098,Documentary,179000000,104,2015,2.4,180,0
4099,Movie 4099,Fantasy|Horror|Crime,113000000,166,2002,6.7,368,0
4100,Movie 4100,Animation|Crime|Thriller,66000000,158,1995,8.0,183,1
4101,Movie 4101,Children,154000000,82,2005,3.4,260,0
4102,Movie 4102,Crime|Sci-Fi|Children,198000000,168,1994,6.5,463,0
4103,Movie 4103,Animation|Thriller,24000000,154,2014,5.9,10,0
4104,Movie 4104,Sci-Fi|Action,23000000,112,2014,4.9,109,1
4105,Movie 4105,Animation,145000000,135,2017,7.0,295,1
4106,Movie 4106,Fantasy|Animation|Horror,78000000,99,2003,7.8,304,0
4107,Movie 4107,Fantasy,55000000,98,2018,6.2,490,0
4108,Movie 4108,Comedy|Fantasy|Documentary,132000000,101,1996,3.8,190,0
4109,Movie 4109,Drama,51000000,141,2019,6.2,182,0
4110,Movie 4110,Horror|Thriller,161000000,89,2021,5.8,394,1
4111,Movie 4111,Action,187000000,178,2024,9.5,152,0
4112,Movie 4112,Crime|Children|Animation,71000000,136,1994,6.9,419,1
4113,Movie 4113,Comedy|Documentary,128000000,169,2023,8.2,321,0
4114,Movie 4114,Animation|Horror|Children,162000000,133,1996,4.8,338,0
4115,Movie 4115,Drama|Children,123000000,124,2019,5.2,322,0
4116,Movie 4116,Drama|Fantasy,177000000,114,2015,6.1,356,0
4117,Movie 4117,Horror,24000000,100,1995,8.8,237,0
4118,Movie 4118,Children|Sci-Fi,166000000,136,1998,7.5,175,1
4119,Movie 4119,Sci-Fi,55000000,118,1990,8.4,294,0
4120,Movie 4120,Action,134000000,128,2004,8.6,274,0
4121,Movie 4121,Adventure|Documentary|Action,92000000,131,2007,7.4,359,0
4122,Movie 4122,Sci-Fi,177000000,109,2005,9.8,64,0
4123,Movie 4123,Thriller,57000000,149,1993,7.3,15,0
4124,Movie 4124,Fantasy,174000000,146,2014,2.0,496,1
4125,Movie 4125,Animation|Crime,178000000,103,2016,4.2,270,0
4126,Movie 4126,Comedy,83000000,145,2023,9.9,260,1
4127,Movie 4127,Action|Sci-Fi,138000000,112,2015,2.2,385,1
4128,Movie 4128,Action,24000000,126,2001,9.0,108,0
4129,Movie 4129,Sci-Fi|Drama,105000000,133,2013,4.2,324,0
4130,Movie 4130,Sci-Fi|Children,39000000,128,1994,6.5,350,0
4131,Movie 4131,Horror|Animation,63000000,163,1995,9.0,145,1
4132,Movie 4132,Children,50000000,139,2021,5.5,345,0
4133,Movie 4133,Children|Animation,102000000,106,2012,9.0,264,0
4134,Movie 4134,Adventure|Drama|Horror,180000000,92,2016,4.9,200,0
4135,Movie 4135,Comedy,109000000,84,2019,9.5,97,1
4136,Movie 4136,Sci-Fi|Action|Thriller,184000000,89,1999,4.2,137,0
4137,Movie 4137,Crime|Horror|Documentary,196000000,160,2011,3.7,196,0
4138,Movie 4138,Documentary|Comedy,2000000,147,2009,5.7,41,0
4139,Movie 4139,Thriller,57000000,144,2023,5.1,250,0
4140,Movie 4140,Comedy|Adventure,156000000,93,2006,5.2,133,0
4141,Movie 4141,Comedy|Documentary,163000000,153,1997,5.8,76,0
4142,Movie 4142,Fantasy|Drama|Horror,95000000,168,2019,2.5,309,0
4143,Movie 4143,Thriller|Action|Horror,12000000,152,2003,4.6,384,0
4144,Movie 4144,Sci-Fi,16000000,108,2002,5.3,41,0
4145,Movie 4145,Fantasy|Animation,32000000,112,1995,8.1,414,0
4146,Movie 4146,Children|Action,32000000,148,1993,8.8,470,1
4147,Movie 4147,Drama|Comedy|Horror,168000000,150,1996,9.6,190,0
4148,Movie 4148,Sci-Fi|Action,65000000,99,2022,8.6,107,0
4149,Movie 4149,Adventure|Horror,100000000,148,1995,6.5,367,0
4150,Movie 4150,Comedy|Sci-Fi|Thriller,180000000,154,2000,2.6,253,0
4151,Movie 4151,Thriller,177000000,170,2014,3.1,393,0
4152,Movie 4152,Thriller|Horror,99000000,152,2007,7.1,215,0
4153,Movie 4153,Drama,79000000,158,1999,8.9,53,0
4154,Movie 4154,Thriller|Action|Fantasy,187000000,85,1997,5.5,373,0
4155,Movie 4155,Thriller|Crime|Animation,120000000,167,1998,8.2,265,0
4156,Movie 4156,Sci-Fi|Documentary|Horror,196000000,150,2002,3.9,151,0
4157,Movie 4157,Animation|Fantasy,183000000,89,1994,8.5,420,0
4158,Movie 4158,Horror|Sci-Fi|Fantasy,17000000,93,2011,2.5,10,0
4159,Movie 4159,Drama|Horror|Comedy,81000000,121,1992,4.4,413,0
4160,Movie 4160,Comedy|Sci-Fi,90000000,142,2008,8.8,459,0
4161,Movie 4161,Animation,167000000,165,2003,8.9,400,0
4162,Movie 4162,Action,155000000,164,2007,8.9,116,1
4163,Movie 4163,Horror|Action|Crime,131000000,155,1995,8.7,230,1
4164,Movie 4164,Thriller,147000000,106,2002,8.7,76,0
4165,Movie 4165,Documentary|Horror,23000000,111,1991,8.3,293,0
4166,Movie 4166,Animation|Documentary|Adventure,73000000,104,2012,4.0,465,1
4167,Movie 4167,Comedy|Children,32000000,116,1997,9.5,86,0
4168,Movie 4168,Adventure|Animation|Action,175000000,148,2000,8.1,5,0
4169,Movie 4169,Documentary|Crime|Adventure,198000000,119,1993,4.3,11,0
4170,Movie 4170,Children,178000000,114,2006,4.2,109,1
4171,Movie 4171,Fantasy|Documentary|Crime,125000000,83,2002,8.6,131,0
4172,Movie 4172,Animation|Drama|Action,28000000,165,2020,4.1,84,0
4173,Movie 4173,Fantasy|Horror,192000000,175,2017,4.2,358,1
4174,Movie 4174,Thriller|Children,155000000,123,1993,4.3,21,0
4175,Movie 4175,Sci-Fi|Adventure,37000000,157,2001,3.8,424,0
4176,Movie 4176,Adventure|Horror,130000000,89,2023,3.3,434,0
4177,Movie 4177,Sci-Fi,159000000,83,1993,8.8,266,0
4178,Movie 4178,Action|Crime,108000000,162,2004,7.0,147,0
4179,Movie 4179,Horror|Sci-Fi,186000000,160,1993,4.8,14,1
4180,Movie 4180,Children|Action|Animation,49000000,164,1999,7.4,455,0
4181,Movie 4181,Drama|Thriller|Children,167000000,176,2018,7.5,445,0
4182,Movie 4182,Crime|Children|Thriller,172000000,112,2006,5.6,86,0
4183,Movie 4183,Documentary|Adventure,27000000,83,2013,6.6,52,0
4184,Movie 4184,Documentary|Comedy|Horror,52000000,162,1994,8.5,267,1
4185,Movie 4185,Thriller|Adventure|Sci-Fi,80000000,150,2006,2.1,240,0
4186,Movie 4186,Horror|Crime|Drama,64000000,142,2008,2.5,134,0
4187,Movie 4187,Action,102000000,153,2019,2.0,213,0
4188,Movie 4188,Sci-Fi|Children,39000000,163,2019,5.3,184,1
4189,Movie 4189,Adventure,77000000,99,2018,6.4,184,0
4190,Movie 4190,Fantasy|Comedy,187000000,97,2017,4.8,62,0
4191,Movie 4191,Horror|Fantasy|Documentary,157000000,111,2004,9.4,181,0
4192,Movie 4192,Sci-Fi|Horror,117000000,88,1995,4.4,219,0
4193,Movie 4193,Drama,197000000,148,2016,3.4,117,1
4194,Movie 4194,Fantasy,114000000,173,2010,9.4,484,0
4195,Movie 4195,Drama|Children,3000000,149,2020,8.8,285,0
4196,Movie 4196,Fantasy|Drama,101000000,113,2019,8.7,206,0
4197,Movie 4197,Adventure|Crime|Fantasy,2000000,154,2013,9.0,164,0
4198,Movie 4198,Sci-Fi|Horror,32000000,131,2014,7.2,157,0
4199,Movie 4199,Drama|Adventure,80000000,141,2007,9.5,361,1
4200,Movie 4200,Action|Documentary,145000000,126,1997,3.3,62,0
4201,Movie 4201,Adventure|Drama|Fantasy,130000000,142,2011,7.1,228,0
4202,Movie 4202,Documentary|Sci-Fi,40000000,102,2019,3.4,204,0
4203,Movie 4203,Crime|Thriller,159000000,83,2013,7.1,354,1
4204,Movie 4204,Crime|Drama,16000000,101,2001,6.4,150,0
4205,Movie 4205,Action,6000000,146,1992,7.2,9,1
4206,Movie 4206,Documentary|Fantasy|Action,9000000,100,2001,7.8,456,0
4207,Movie 4207,Documentary,25000000,156,1997,7.6,321,1
4208,Movie 4208,Crime|Fantasy,13000000,84,2005,2.7,255,0
4209,Movie 4209,Animation|Sci-Fi,129000000,106,2023,9.3,346,0
4210,Movie 4210,Documentary,89000000,108,2018,9.6,461,0
4211,Movie 4211,Animation|Action|Documentary,70000000,161,2014,4.9,209,0
4212,Movie 4212,Children,84000000,107,1992,4.8,419,0
4213,Movie 4213,Animation|Children,49000000,105,2011,7.4,374,0
4214,Movie 4214,Horror|Adventure|Sci-Fi,146000000,133,2002,4.8,278,0
4215,Movie 4215,Fantasy|Action|Adventure,64000000,106,2008,7.6,461,0
4216,Movie 4216,Crime,38000000,84,2016,7.6,387,0
4217,Movie 4217,Crime,31000000,125,1997,7.6,471,1
4218,Movie 4218,Sci-Fi,72000000,177,2017,4.9,362,0
4219,Movie 4219,Documentary|Drama,181000000,174,1995,6.5,464,1
4220,Movie 4220,Fantasy|Sci-Fi,88000000,123,2024,9.0,396,0
4221,Movie 4221,Sci-Fi|Action|Animation,104000000,135,1997,6.3,73,0
4222,Movie 4222,Action,6000000,170,2022,8.2,149,0
4223,Movie 4223,Crime,135000000,149,2020,9.0,111,0
4224,Movie 4224,Sci-Fi,35000000,174,2014,9.1,242,0
4225,Movie 4225,Animation|Comedy|Thriller,27000000,83,2002,3.3,418,0
4226,Movie 4226,Comedy,69000000,177,2023,7.0,7,0
4227,Movie 4227,Thriller|Sci-Fi|Crime,65000000,125,2009,8.3,165,0
4228,Movie 4228,Crime|Horror,126000000,158,2009,9.3,58,0
4229,Movie 4229,Comedy|Adventure,2000000,118,2012,7.6,100,0
4230,Movie 4230,Drama|Comedy|Sci-Fi,172000000,170,2001,2.7,82,0
4231,Movie 4231,Fantasy|Horror,16000000,165,2024,9.2,430,0
4232,Movie 4232,Children,87000000,160,2022,2.9,407,1
4233,Movie 4233,Animation|Horror,65000000,90,2022,6.4,148,0
4234,Movie 4234,Thriller|Crime,30000000,118,2002,3.4,293,0
4235,Movie 4235,Sci-Fi,129000000,97,1993,2.5,444,0
4236,Movie 4236,Documentary|Adventure,138000000,141,2008,2.6,297,1
4237,Movie 4237,Fantasy|Drama|Sci-Fi,53000000,137,2024,9.1,124,0
4238,Movie 4238,Drama,138000000,143,2003,3.6,128,0
4239,Movie 4239,Children,175000000,160,2021,3.4,79,0
4240,Movie 4240,Sci-Fi|Thriller|Children,148000000,175,1994,3.0,65,0
4241,Movie 4241,Horror|Drama,147000000,157,2014,6.8,239,1
4242,Movie 4242,Children|Action|Animation,21000000,97,2000,9.9,81,0
4243,Movie 4243,Animation|Fantasy,67000000,150,2010,8.7,45,1
4244,Movie 4244,Horror,125000000,149,2006,2.2,92,0
4245,Movie 4245,Fantasy|Animation|Comedy,61000000,137,2024,4.9,486,0
4246,Movie 4246,Children,143000000,135,2003,7.9,439,0
4247,Movie 4247,Comedy|Action|Crime,148000000,82,1998,2.1,420,0
4248,Movie 4248,Children,43000000,132,2001,9.8,251,0
4249,Movie 4249,Documentary|Comedy|Children,190000000,123,2005,5.3,447,0
4250,Movie 4250,Drama|Animation,94000000,160,2024,2.8,300,0
4251,Movie 4251,Horror,123000000,86,2003,5.6,336,1
4252,Movie 4252,Adventure|Crime,187000000,106,2011,9.2,401,0
4253,Movie 4253,Comedy|Thriller,39000000,167,1997,8.1,464,0
4254,Movie 4254,Documentary,41000000,129,2010,8.2,497,0
4255,Movie 4255,Sci-Fi,59000000,126,1998,4.9,433,0
4256,Movie 4256,Adventure,180000000,164,2016,7.2,149,0
4257,Movie 4257,Children|Fantasy,148000000,107,1997,6.6,89,0
4258,Movie 4258,Action,12000000,82,2018,6.6,416,1
4259,Movie 4259,Thriller|Drama|Comedy,190000000,131,2014,9.1,23,0
4260,Movie 4260,Children|Drama|Thriller,102000000,87,2017,8.7,360,0
4261,Movie 4261,Sci-Fi|Action,170000000,81,2013,8.1,141,0
4262,Movie 4262,Crime,41000000,96,2022,2.0,172,0
4263,Movie 4263,Sci-Fi,71000000,167,2016,3.2,444,0
4264,Movie 4264,Thriller|Fantasy,21000000,93,2004,5.0,130,0
4265,Movie 4265,Crime|Drama,31000000,132,2008,2.2,223,0
4266,Movie 4266,Comedy,92000000,121,1997,8.8,191,1
4267,Movie 4267,Children|Fantasy,77000000,118,1998,8.6,323,1
4268,Movie 4268,Horror|Fantasy,163000000,113,1996,4.5,124,1
4269,Movie 4269,Fantasy,41000000,164,1991,3.0,136,0
4270,Movie 4270,Comedy|Children|Drama,73000000,129,2009,2.1,174,1
4271,Movie 4271,Thriller,119000000,81,2009,4.0,399,0
4272,Movie 4272,Documentary|Action,173000000,164,2022,6.5,375,0
4273,Movie 4273,Sci-Fi|Horror|Fantasy,186000000,124,2009,2.0,486,0
4274,Movie 4274,Sci-Fi|Drama|Crime,48000000,94,2007,7.6,53,0
4275,Movie 4275,Drama|Thriller|Horror,181000000,106,2015,5.4,22,0
4276,Movie 4276,Horror,5000000,80,1994,3.0,176,0
4277,Movie 4277,Sci-Fi,151000000,101,1993,7.0,348,0
4278,Movie 4278,Horror,91000000,127,2018,8.8,157,0
4279,Movie 4279,Horror|Sci-Fi|Drama,73000000,89,2005,5.7,372,0
4280,Movie 4280,Drama|Adventure|Children,34000000,140,2023,8.1,284,0
4281,Movie 4281,Action,20000000,122,1991,5.8,242,0
4282,Movie 4282,Crime,94000000,173,1998,3.8,315,0
4283,Movie 4283,Sci-Fi|Horror|Fantasy,10000000,146,2014,8.8,201,0
4284,Movie 4284,Thriller|Animation,19000000,126,2016,5.5,200,0
4285,Movie 4285,Children|Adventure,21000000,170,2023,7.3,477,0
4286,Movie 4286,Comedy|Documentary|Thriller,177000000,122,2018,3.4,499,0
4287,Movie 4287,Children|Crime,81000000,98,2019,4.8,224,0
4288,Movie 4288,Crime|Fantasy,140000000,133,2008,5.5,54,0
4289,Movie 4289,Adventure,101000000,142,1991,6.3,145,0
4290,Movie 4290,Comedy|Animation,86000000,81,2006,7.6,75,0
4291,Movie 4291,Thriller,172000000,152,1990,6.6,357,0
4292,Movie 4292,Horror|Crime|Adventure,93000000,116,2014,5.6,211,0
4293,Movie 4293,Thriller|Adventure,120000000,100,1993,9.4,290,1
4294,Movie 4294,Comedy|Horror|Adventure,168000000,124,2016,9.3,120,1
4295,Movie 4295,Drama|Horror,93000000,93,2002,8.4,387,0
4296,Movie 4296,Crime|Children,77000000,91,2019,9.8,214,0
4297,Movie 4297,Comedy,99000000,158,1992,6.4,15,0
4298,Movie 4298,Children|Documentary|Thriller,156000000,96,2010,3.5,263,0
4299,Movie 4299,Children,70000000,144,2007,7.7,431,0
4300,Movie 4300,Children|Crime|Horror,154000000,162,2004,3.9,372,0
4301,Movie 4301,Crime|Drama|Thriller,51000000,137,1997,9.9,151,0
4302,Movie 4302,Crime,76000000,109,2000,3.1,321,1
4303,Movie 4303,Fantasy|Comedy|Thriller,64000000,161,2008,8.2,137,1
4304,Movie 4304,Fantasy,126000000,140,2002,6.7,104,0
4305,Movie 4305,Children|Sci-Fi|Documentary,91000000,109,1994,5.7,115,1
4306,Movie 4306,Documentary|Drama|Sci-Fi,112000000,118,2021,5.0,77,0
4307,Movie 4307,Adventure|Sci-Fi,183000000,103,2015,3.1,160,1
4308,Movie 4308,Horror,60000000,147,2002,7.8,163,0
4309,Movie 4309,Horror|Action|Children,146000000,152,2016,8.2,482,1
4310,Movie 4310,Sci-Fi,23000000,172,2019,5.2,6,1
4311,Movie 4311,Fantasy,74000000,96,2005,2.8,326,0
4312,Movie 4312,Crime|Fantasy|Thriller,81000000,169,2013,8.2,151,0
4313,Movie 4313,Horror|Fantasy,28000000,160,2004,6.5,404,1
4314,Movie 4314,Sci-Fi|Adventure|Horror,88000000,115,2002,6.4,232,0
4315,Movie 4315,Action|Thriller|Horror,117000000,111,1998,3.4,131,0
4316,Movie 4316,Documentary|Fantasy|Adventure,96000000,152,2018,8.7,80,1
4317,Movie 4317,Action|Fantasy,45000000,97,1999,9.1,448,0
4318,Movie 4318,Drama|Adventure,8000000,123,1991,8.6,57,1
4319,Movie 4319,Adventure|Thriller,164000000,86,2018,6.4,443,0
4320,Movie 4320,Drama,177000000,89,2023,5.9,353,0
4321,Movie 4321,Animation|Sci-Fi,106000000,116,1999,6.4,231,0
4322,Movie 4322,Children|Thriller,112000000,102,2006,2.6,336,0
4323,Movie 4323,Action,185000000,116,1996,4.2,457,1
4324,Movie 4324,Horror,76000000,93,2007,5.7,8,0
4325,Movie 4325,Crime|Thriller|Fantasy,175000000,136,2005,8.4,352,0
4326,Movie 4326,Animation|Action,89000000,130,1999,3.7,148,0
4327,Movie 4327,Crime|Sci-Fi,72000000,141,1997,3.9,31,0
4328,Movie 4328,Sci-Fi|Action|Drama,163000000,170,2018,3.6,446,0
4329,Movie 4329,Fantasy|Drama,122000000,130,2001,3.0,231,0
4330,Movie 4330,Sci-Fi,151000000,173,2004,4.9,366,0
4331,Movie 4331,Horror,7000000,178,2008,6.2,368,0
4332,Movie 4332,Fantasy|Drama,146000000,176,1999,6.1,211,0
4333,Movie 4333,Sci-Fi,73000000,106,2016,3.4,195,0
4334,Movie 4334,Crime|Fantasy,65000000,134,1992,7.6,474,0
4335,Movie 4335,Sci-Fi|Children,15000000,108,2007,4.1,73,0
4336,Movie 4336,Comedy|Thriller|Adventure,140000000,163,2018,7.9,20,0
4337,Movie 4337,Horror,54000000,152,2020,9.1,270,0
4338,Movie 4338,Fantasy|Action|Drama,162000000,126,2019,8.0,178,0
4339,Movie 4339,Adventure|Children,48000000,127,2013,4.2,237,0
4340,Movie 4340,Action|Drama|Adventure,70000000,144,1996,7.3,450,0
4341,Movie 4341,Drama|Documentary,82000000,97,2024,2.3,430,0
4342,Movie 4342,Action|Documentary,9000000,128,2003,9.2,293,0
4343,Movie 4343,Sci-Fi|Thriller,65000000,89,2006,7.3,207,0
4344,Movie 4344,Documentary|Sci-Fi,50000000,109,1992,4.2,169,0
4345,Movie 4345,Fantasy|Horror|Comedy,159000000,85,1994,9.5,261,0
4346,Movie 4346,Action,96000000,99,1998,3.6,483,0
4347,Movie 4347,Animation|Sci-Fi|Fantasy,192000000,168,2018,2.9,176,0
4348,Movie 4348,Children|Fantasy,129000000,98,1995,8.2,353,0
4349,Movie 4349,Adventure|Documentary|Drama,30000000,144,2005,7.9,333,0
4350,Movie 4350,Crime|Fantasy,191000000,112,2024,7.8,376,1
4351,Movie 4351,Adventure|Documentary,12000000,87,2011,3.3,273,0
4352,Movie 4352,Adventure|Animation|Fantasy,147000000,105,2023,7.4,164,0
4353,Movie 4353,Adventure|Fantasy|Sci-Fi,184000000,108,2011,7.3,129,0
4354,Movie 4354,Adventure|Crime|Documentary,102000000,100,1992,6.5,488,0
4355,Movie 4355,Horror|Sci-Fi|Children,129000000,102,2001,2.5,229,1
4356,Movie 4356,Animation|Adventure,27000000,131,2023,6.8,85,0
4357,Movie 4357,Crime|Thriller|Children,120000000,154,2002,5.7,278,0
4358,Movie 4358,Thriller|Children,11000000,103,2004,9.4,50,0
4359,Movie 4359,Horror|Action|Crime,29000000,160,2017,3.8,350,0
4360,Movie 4360,Documentary|Action|Animation,10000000,95,1995,7.9,450,0
